Date,Open,High,Low,Close,AdjClose,Volume,SMA_20,Upper_Band,Lower_Band,MACD,MACD_Signal,RSI,Risk_Level
2021-06-16,495,496.4599915,486.2799988,492.4100037,492.4100037,3533200,495.8059982,507.8174427,483.7945537,-3.478860441,-4.065170088,46.01033632,Medium
2021-06-17,490.25,501.7999878,490.1499939,498.3399963,498.3399963,3198300,496.3379974,507.7661158,484.9098791,-2.828119398,-3.81775995,50.86888997,Medium
2021-06-18,496.3999939,504.4899902,495.2399902,500.769989,500.769989,5197600,496.2929962,507.6395062,484.9464862,-2.092204698,-3.472648899,52.74550421,Medium
2021-06-21,501.6400146,502.0499878,492.2799988,497,497,5277300,496.2484955,507.5755976,484.9213934,-1.792530428,-3.136625205,49.58135726,Medium
2021-06-22,498.5400085,513.5499878,495.7999878,508.8200073,508.8200073,5809300,496.5444962,508.8689567,484.2200356,-0.59440863,-2.62818189,58.07357909,Medium
2021-06-23,508.480011,516.6300049,508.2000122,512.7399902,512.7399902,3944800,497.1144958,511.2885104,482.9404813,0.663769861,-1.96979154,60.45260501,High
2021-06-24,517.960022,520.960022,514.4000244,518.0599976,518.0599976,3361200,497.8994965,514.7777736,481.0212194,2.06634596,-1.16256404,63.48119627,High
2021-06-25,528.8400269,533.0599976,525,527.0700073,527.0700073,5299100,499.0599976,520.293626,477.8263691,3.860429483,-0.157965335,67.95684297,High
2021-06-28,528.1199951,533.9400024,524.5599976,533.0300293,533.0300293,2820200,500.5709991,526.6714375,474.4705608,5.697500327,1.013127797,70.52978412,High
2021-06-29,533.5499878,536.1300049,528.5700073,533.5,533.5,2314600,502.2919998,532.234806,472.3491936,7.109362608,2.232374759,70.72937202,High
2021-06-30,534.0599976,534.3800049,526.8200073,528.210022,528.210022,2773400,503.7405014,535.7904009,471.6906019,7.712511588,3.328402125,65.36334424,High
2021-07-01,525.7199707,537.039978,525.7199707,533.539978,533.539978,2805400,505.9460007,539.8657663,472.026235,8.522354017,4.367192504,67.99778029,High
2021-07-02,535.5,538.539978,529.3900146,533.9799805,533.9799805,1975500,507.9080002,543.5921568,472.2238436,9.094825016,5.312719006,68.21272224,High
2021-07-06,533,542.8599854,533,541.6400146,541.6400146,2775100,510.2570007,548.3716166,472.1423849,10.05075431,6.260326066,71.76777823,High
2021-07-07,544.2399902,544.6400146,531.6599731,535.960022,535.960022,2722500,512.4355011,551.2249124,473.6460898,10.23205842,7.054672537,65.88376962,High
2021-07-08,530.9299927,535.5,529.0900269,530.7600098,530.7600098,3269000,514.6830017,552.1636144,477.2023891,9.842685357,7.612275101,60.95651298,High
2021-07-09,531,538.2600098,528.5800171,535.9799805,535.9799805,2777200,517.1185013,553.4104097,480.8265929,9.841861557,8.058192392,63.87702277,High
2021-07-12,540.2999878,540.6500244,532.9199829,537.3099976,537.3099976,1780700,519.5455017,554.3153894,484.775614,9.835156392,8.413585192,64.60353643,High
2021-07-13,535.7600098,545.3300171,535.7600098,540.6799927,540.6799927,2751600,521.5850006,556.2856046,486.8843967,9.986653023,8.728198758,66.44504458,High
2021-07-14,541.0100098,554.0999756,541.0100098,547.9500122,547.9500122,4659500,524.3875015,558.0310215,490.7439815,10.57148353,9.096855713,70.06337034,High
2021-07-15,553.9699707,557.539978,538.2000122,542.9500122,542.9500122,5713900,526.914502,557.9348769,495.894127,10.51035093,9.379554755,64.88145085,High
2021-07-16,541.8099976,544.0599976,527.0499878,530.3099976,530.3099976,3442100,528.513002,556.477925,500.548079,9.334358674,9.370515539,54.00690388,Medium
2021-07-19,526.0499878,534.9099731,522.2399902,532.2800293,532.2800293,3885800,530.088504,554.8379727,505.3390353,8.463776295,9.18916769,55.26537922,Medium
2021-07-20,526.0700073,536.6400146,520.2999878,531.0499878,531.0499878,6930400,531.7910034,551.0272205,512.5547864,7.587119823,8.868758117,54.2669468,Medium
2021-07-21,526.1300049,530.9899902,505.6099854,513.6300049,513.6300049,11906800,532.0315033,550.1460547,513.9169519,5.424189536,8.179844401,42.54442976,Medium
2021-07-22,510.2099915,513.6799927,507,511.769989,511.769989,4328100,531.9830032,550.3188758,513.6471307,3.519394576,7.247754436,41.51326982,Medium
2021-07-23,512.1599731,517.4099731,504.6600037,515.4099731,515.4099731,3820500,531.850502,550.642629,513.0583751,2.277295895,6.253662728,44.35558624,Medium
2021-07-26,514.3800049,521.1300049,509.0100098,516.4899902,516.4899902,2254500,531.3215012,551.2420249,511.4009774,1.364344778,5.275799138,45.2064506,Medium
2021-07-27,518.0800171,521.9500122,512.0499878,518.9099731,518.9099731,2759000,530.6154984,551.2684588,509.9625379,0.826568667,4.385953043,47.15628818,Medium
2021-07-28,521.8200073,524.4699707,516.9799805,519.2999878,519.2999878,2390500,529.9054977,551.109897,508.7010985,0.426926801,3.594147795,47.48065884,Medium
2021-07-29,519.960022,520.7800293,513.789978,514.25,514.25,1736000,529.2074966,551.5361516,506.8788417,-0.293896215,2.816538993,43.73703909,Medium
2021-07-30,512.6900024,519.789978,510.9599915,517.5700073,517.5700073,2537100,528.4089981,551.2222478,505.5957484,-0.590450459,2.135141103,46.7117181,Medium
2021-08-02,519,519.8499756,510.5100098,515.1500244,515.1500244,2096600,527.4675003,550.8595678,504.0754328,-1.009111817,1.506290519,44.85031282,Medium
2021-08-03,514.3900146,515.6300049,505.3699951,510.8200073,510.8200073,2579400,525.9264999,549.4477428,502.4052571,-1.671037471,0.870824921,41.6520546,Medium
2021-08-04,513,517.9799805,510.3699951,517.3499756,517.3499756,2039400,524.9959976,548.3175514,501.6744439,-1.64968788,0.366722361,47.70809364,Medium
2021-08-05,517.1300049,525.4099731,514.0200195,524.8900146,524.8900146,2556700,524.7024979,547.8658318,501.5391639,-1.012676534,0.090842582,53.68567682,Medium
2021-08-06,524,526.8400269,519.3900146,520.5499878,520.5499878,1919800,523.9309982,546.5338517,501.3281448,-0.848266065,-0.096979148,50.13328531,Medium
2021-08-09,521.1500244,522.6699829,517.9899902,519.9699707,519.9699707,1367800,523.0639969,544.8204525,501.3075413,-0.756056764,-0.228794671,49.66034624,Medium
2021-08-10,520,520.789978,512.9699707,515.8400269,515.8400269,1960500,521.8219986,542.1321838,501.5118134,-1.004651188,-0.383965974,46.31034418,Medium
2021-08-11,517,519.5700073,509.769989,512.4000244,512.4000244,1673900,520.0444992,536.6025478,503.4864506,-1.462386032,-0.599649986,43.66795104,Medium
2021-08-12,511.8599854,513,507.2000122,510.7200012,510.7200012,1685700,518.4329987,531.5128963,505.353101,-1.938363774,-0.867392744,42.39567261,Medium
2021-08-13,512.6400146,521.4400024,511.5100098,515.9199829,515.9199829,2177700,517.7134979,529.5682878,505.8587081,-1.874377839,-1.068789763,47.49476816,Medium
2021-08-16,515.2399902,523.3800049,512.2999878,517.9199829,517.9199829,2032800,516.9954956,526.6755832,507.315408,-1.643341817,-1.183700173,49.35178173,Medium
2021-08-17,515.4699707,520.789978,514.2000122,518.9099731,518.9099731,2309800,516.3884949,523.5536434,509.2233463,-1.364629567,-1.219886052,50.28902086,Medium
2021-08-18,520,526.3800049,518.6500244,521.8699951,521.8699951,2582000,516.8004944,524.2401412,509.3608476,-0.894586825,-1.154826207,53.08446988,Medium
2021-08-19,522.7399902,548.3900146,521.8699951,543.710022,543.710022,7497300,518.397496,532.2441224,504.5508697,1.226099366,-0.678641092,67.57356767,High
2021-08-20,545.0900269,551.3900146,539.0999756,546.8800049,546.8800049,3776400,519.9709976,538.6850391,501.2569561,3.126509129,0.082388952,69.06683482,High
2021-08-23,545.9799805,555.5499878,543.7399902,553.3300171,553.3300171,2602000,521.812999,545.6385505,497.9874474,5.094335311,1.084778224,71.90214045,High
2021-08-24,551.4799805,555.3099976,549.2700195,553.4099731,553.4099731,2109500,523.537999,551.1701657,495.9058323,6.584402629,2.184703105,71.93647989,High
2021-08-25,550.1599731,552.8400269,545.4500122,547.5800171,547.5800171,2065600,524.9520004,554.4989975,495.4050034,7.211730641,3.190108612,65.63749539,High
2021-08-26,546.1599731,552.5999756,545.9000244,550.1199951,550.1199951,1595500,526.7455002,557.8698052,495.6211951,7.823661312,4.116819152,66.99352707,High
2021-08-27,551.5999756,564.1699829,549.25,558.9199829,558.9199829,3252600,528.812999,562.7384525,494.8875455,8.915928968,5.076641115,71.22963649,High
2021-08-30,557.25,567.1599731,556.4500122,566.1799927,566.1799927,2434800,531.3644974,568.4883593,494.2406355,10.24923428,6.111159747,74.17444788,High
2021-08-31,566.1199951,569.4799805,561.6099854,569.1900024,569.1900024,2431900,534.2829971,573.7123484,494.8536458,11.41716105,7.172360007,75.3031245,High
2021-09-01,569,591,569,582.0700073,582.0700073,5626200,537.5189987,581.4618738,493.5761236,13.22955807,8.383799619,79.44319977,High
2021-09-02,583.6799927,598.7600098,583.6799927,588.5499878,588.5499878,6179900,540.7019974,589.7222473,491.6817475,15.01568457,9.710176608,81.15482526,High
2021-09-03,585.7999878,591.8800049,583.1400146,590.5300293,590.5300293,2681200,544.2009995,597.0085891,491.3934098,16.40190454,11.04852219,81.6573986,High
2021-09-07,594.6900024,613.8499756,593.9899902,606.710022,606.710022,5821400,548.538002,606.9198495,490.1561545,18.5917697,12.5571717,85.14391919,High
2021-09-08,603.8400269,615.5999756,595.710022,606.0499878,606.0499878,5424500,553.0485001,614.6442443,491.4527558,20.0429517,14.0543277,84.43882638,High
2021-09-09,606.4699707,609.4400024,596.5499878,597.539978,597.539978,2954200,557.3054977,618.8409768,495.7700187,20.27264677,15.29799151,75.73091203,High
2021-09-10,598.1599731,609.4500122,593.6699829,598.7199707,598.7199707,3950800,561.7054962,621.7829418,501.6280507,20.31571045,16.3015353,76.09897525,High
2021-09-13,598.5700073,598.5700073,582.7800293,589.289978,589.289978,3062900,565.373996,622.5709871,508.1770048,19.36568161,16.91436456,67.31309554,High
2021-09-14,584.8900146,587.2800293,575.5599976,577.7600098,577.7600098,3457000,568.3659973,621.205563,515.5264316,17.48089594,17.02767084,58.43036508,Medium
2021-09-15,578.1699829,584.6199951,575.3699951,582.8699951,582.8699951,2755600,571.5639984,619.2957422,523.8322546,16.21263368,16.8646634,60.89341407,High
2021-09-16,584.2999878,587.4799805,577.7199707,586.5,586.5,1832000,574.7954987,616.764799,532.8261984,15.32379459,16.55648964,62.5891815,High
2021-09-17,587.8499756,590.2800293,580.8499756,589.3499756,589.3499756,4145100,577.0774963,616.8350007,537.319992,14.68012904,16.18121752,63.91228666,High
2021-09-20,586.789978,591.5300293,568.0800171,575.4299927,575.4299927,3732200,578.5049957,615.662418,541.3475734,12.89811175,15.52459637,53.88764994,Medium
2021-09-21,578.3099976,581.8800049,569.3699951,573.1400146,573.1400146,2250900,579.4954956,614.8391717,544.1518195,11.17228103,14.6541333,52.43069149,Medium
2021-09-22,579.6900024,595.6500244,579.6900024,590.6500244,590.6500244,4021800,581.3574982,614.7867992,547.9281972,11.08962491,13.94123162,61.09286588,High
2021-09-23,590.789978,599.3200073,589.1300049,593.2600098,593.2600098,2526200,583.6414978,613.3935601,553.8894355,11.1066923,13.37432376,62.19784237,High
2021-09-24,592.5,592.9799805,583.6400146,592.3900146,592.3900146,2126200,585.7549988,611.1700272,560.3399704,10.92409088,12.88427718,61.57013485,High
2021-09-27,587.9500122,593.5800171,576.9299927,592.6400146,592.6400146,2504700,587.4410004,609.6295264,565.2524743,10.67647904,12.44271755,61.6897826,High
2021-09-28,589,599.539978,580.1599731,583.8499756,583.8499756,4431100,588.3244995,608.2391826,568.4098164,9.659612193,11.88609648,55.1842043,Medium
2021-09-29,589.0100098,609.8800049,588.0100098,599.0599976,599.0599976,6221000,589.8179993,608.104235,571.5317636,9.966175676,11.50211232,62.54473689,High
2021-09-30,608.0499878,619,608.0499878,610.3400269,610.3400269,6612600,591.2315002,611.2814275,571.181573,10.99261749,11.40021335,66.88811027,High
2021-10-01,604.2399902,614.9899902,597.5100098,613.1500244,613.1500244,4090800,592.4615021,614.7158742,570.20713,11.89569714,11.49931011,67.88712948,High
2021-10-04,613.3900146,626.1300049,594.6799927,603.3499756,603.3499756,4995900,593.1024994,615.8555528,570.349446,11.68590441,11.53662897,60.97733268,High
2021-10-05,606.9400024,640.3900146,606.8900146,634.8099976,634.8099976,9534300,594.5074982,623.4319083,565.583088,13.89799556,12.00890229,71.13449609,High
2021-10-06,628.1799927,639.8699951,626.3599854,639.0999756,639.0999756,4580400,596.1599976,631.0269538,561.2930413,15.81495417,12.77011266,72.1972294,High
2021-10-07,642.2299805,646.8400269,630.4500122,631.8499756,631.8499756,3556900,597.8754974,636.2300989,559.5208959,16.55826983,13.5277441,67.66338616,High
2021-10-08,634.1699829,643.7999878,630.8599854,632.6599731,632.6599731,3272100,599.5724976,640.967282,558.1777131,17.01655662,14.2255066,67.90588062,High
2021-10-11,633.2000122,639.4199829,626.7800293,627.039978,627.039978,2862500,601.4599976,644.2980967,558.6218985,16.73337364,14.72708001,64.30279925,High
2021-10-12,633.0200195,637.6599731,621.9899902,624.9400024,624.9400024,3227300,603.8189972,646.3570585,561.2809359,16.1532935,15.01232271,62.95853609,High
2021-10-13,632.1799927,632.1799927,622.0999756,629.7600098,629.7600098,2420300,606.1634979,649.0076547,563.3193412,15.89923365,15.1897049,64.77857023,High
2021-10-14,632.2299805,636.8800049,626.789978,633.7999878,633.7999878,2671700,608.5284973,652.0194797,565.0375149,15.84127351,15.32001862,66.27435018,High
2021-10-15,638,639.4199829,625.1599731,628.289978,628.289978,4116900,610.4754974,653.8377308,567.1132641,15.17579088,15.29117307,62.3831289,High
2021-10-18,632.0999756,638.4099731,620.5900269,637.9699707,637.9699707,4669100,613.6024963,655.3121237,571.892869,15.25365101,15.28366866,66.14396096,High
2021-10-19,636.9699707,641,632.2999878,639,639,7633100,616.8954956,655.4332029,578.3577883,15.22298933,15.27153279,66.52744681,High
2021-10-20,625.5700073,637.4000244,617.1500244,625.1400146,625.1400146,10622000,618.6199951,655.2523221,581.9876681,13.91984544,15.00119532,57.14735279,Medium
2021-10-21,628.8900146,654.0100098,628.6500244,653.1599731,653.1599731,8437100,621.6149933,659.2968639,583.9331227,14.9754434,14.99604494,67.21221464,High
2021-10-22,651.8099976,665.460022,651.8099976,664.7800293,664.7800293,6186000,625.234494,664.9485808,585.5204073,16.55877456,15.30859086,70.32498143,High
2021-10-25,663.7399902,675.8800049,657.0700073,671.6599731,671.6599731,3833500,629.1854919,670.9176166,587.4533673,18.15939963,15.87875262,72.01878271,High
2021-10-26,673.7600098,676.4899902,662.7700195,668.5200195,668.5200195,2904800,633.4189941,672.9049111,593.9330772,18.95602526,16.49420715,70.05350315,High
2021-10-27,669,671.4099731,661.8499756,662.9199829,662.9199829,2276900,636.6119934,674.7026515,598.5213354,18.9174125,16.97884822,66.56471229,High
2021-10-28,670.9500122,676.7999878,668.0300293,674.0499878,674.0499878,2859400,639.7974915,679.2682157,600.3267672,19.55944092,17.49496676,69.78541664,High
2021-10-29,673.0599976,690.9699707,671.2399902,690.3099976,690.3099976,3825300,643.6554901,687.0483067,600.2626735,21.13664983,18.22330337,73.76181365,High
2021-11-01,689.0599976,689.9699707,676.539978,681.1699829,681.1699829,3110900,647.5464905,689.6590053,605.4339757,21.40236333,18.85911536,68.31897751,High
2021-11-02,683.1099854,687.6799927,673.8200073,677.7199707,677.7199707,3888600,649.6919891,693.4138635,605.9701148,21.0914272,19.30557773,66.329412,High
2021-11-03,677.2700195,689.3900146,677.2700195,688.289978,688.289978,2334900,652.1514893,698.8007789,605.5021996,21.4506496,19.73459211,69.2810469,High
2021-11-04,685.8900146,685.9400024,665.5,668.4000244,668.4000244,4865000,653.9789917,700.1407444,607.817239,19.90097683,19.76786905,58.83011948,Medium
2021-11-05,663.9699707,665.6400146,645.0100098,645.7199707,645.7199707,5283500,654.6319916,699.884483,609.3795002,16.65081894,19.14445903,49.63560678,Medium
2021-11-08,650.289978,656,643.789978,651.4500122,651.4500122,2887500,655.8524933,699.2503011,612.4546854,14.37174334,18.18991589,51.68991299,Medium
2021-11-09,653.7000122,660.5,650.5200195,655.9899902,655.9899902,2415600,657.4049927,698.2957018,616.5142836,12.78452573,17.10883786,53.31472153,Medium
2021-11-10,653.0100098,660.3300171,642.1099854,646.9099731,646.9099731,2405800,658.2624908,697.3936662,619.1313154,10.67095473,15.82126123,49.71344994,Medium
2021-11-11,650.2399902,665.8200073,649.710022,657.5800171,657.5800171,2868300,659.4514923,696.8602147,622.0427699,9.744588309,14.60592665,53.67351486,Medium
2021-11-12,660.0100098,683.3400269,653.8200073,682.6099854,682.6099854,4198400,662.1674927,697.9002791,626.4347063,10.90444584,13.86563049,61.36056931,High
2021-11-15,681.2399902,685.2600098,671.4899902,679.3300171,679.3300171,2872200,664.235495,698.8414014,629.6295885,11.42724904,13.3779542,59.95658732,Medium
2021-11-16,678.2700195,688.3599854,676.9000244,687.4000244,687.4000244,2077400,666.6554962,700.5937954,632.7171971,12.3503889,13.17244114,62.24550311,High
2021-11-17,690,700.9899902,686.0900269,691.6900024,691.6900024,2732800,669.9829956,699.5512395,640.4147518,13.27512192,13.19297729,63.4418277,High
2021-11-18,691.6099854,691.7399902,679.7399902,682.0200195,682.0200195,2012900,671.4259979,700.347182,642.5048139,13.07694976,13.16977179,58.91047188,Medium
2021-11-19,692.3499756,694.1599731,675,678.7999878,678.7999878,2613700,672.1269958,701.0495588,643.2044329,12.51579297,13.03897603,57.43924275,Medium
2021-11-22,676.0200195,679.4799805,656.4699707,659.2000122,659.2000122,2764400,671.5039978,701.000013,642.0079826,10.36997929,12.50517668,49.35884301,Medium
2021-11-23,658.1799927,666.4299927,646.0499878,654.0599976,654.0599976,2320200,670.7809967,701.2769162,640.2850772,8.160580166,11.63625738,47.47275445,Medium
2021-11-24,658.0100098,661.4400024,651.0999756,658.289978,658.289978,1867300,670.5494965,701.3652935,639.7336994,6.674005733,10.64380705,49.19334066,Medium
2021-11-26,675,676.4099731,660.6699829,665.6400146,665.6400146,2872500,670.1289978,700.9731787,639.2848169,6.019581327,9.718961903,52.12769129,Medium
2021-11-29,663.2000122,667.9899902,658.289978,663.8400269,663.8400269,2529400,668.8054993,698.2431123,639.3678863,5.294667666,8.834103055,51.34559665,Medium
2021-11-30,668.2000122,675.3800049,640.0100098,641.9000244,641.9000244,5608900,666.8420013,697.9957446,635.6882581,2.916177649,7.650517974,42.89724442,Medium
2021-12-01,649.4799805,654.5200195,617.0700073,617.7700195,617.7700195,3882800,663.8445038,701.4579645,626.2310431,-0.905445149,5.93932535,35.90078696,Low
2021-12-02,617.0999756,625.3599854,612.8800049,616.4699707,616.4699707,3331100,660.2535034,701.5713434,618.9356635,-3.9929832,3.95286364,35.56423723,Low
2021-12-03,622.75,625.5,594,602.1300049,602.1300049,4829300,656.9400024,705.5012346,608.3787703,-7.510419309,1.66020705,32.00072523,Low
2021-12-06,606.0100098,617.289978,601,612.6900024,612.6900024,3075700,655.288504,707.5611546,603.0158535,-9.338263528,-0.539487066,37.00638838,Low
2021-12-07,619.8300171,628.8900146,611.4000244,625.5800171,625.5800171,3125200,653.9950043,707.9217378,600.0682707,-9.635652976,-2.358720248,42.56432216,Medium
2021-12-08,630,632.460022,623.2000122,628.0800171,628.0800171,2220300,652.5995056,707.739706,597.4593052,-9.559412196,-3.798858637,43.60361845,Medium
2021-12-09,627.5800171,630.2399902,610.4400024,611,611,2376300,650.804007,708.9793677,592.6286462,-10.75324871,-5.189736651,38.48053213,Low
2021-12-10,616.7800293,617.7399902,605.8800049,611.6599731,611.6599731,2748800,648.5080048,709.1305269,587.8854826,-11.51339913,-6.454469146,38.77984556,Low
2021-12-13,612,612.6400146,599.5200195,604.5599976,604.5599976,2517900,644.6055054,706.028235,583.1827758,-12.54413156,-7.67240163,36.71056227,Low
2021-12-14,598.710022,602.289978,588.1300049,597.9899902,597.9899902,2984500,640.538504,703.0423568,578.0346512,-13.73283555,-8.884488414,34.85703897,Low
2021-12-15,598.1799927,605.6900024,584.5100098,605.039978,605.039978,2866200,636.4205017,696.7388843,576.1021191,-13.9452646,-9.89664365,38.44835694,Low
2021-12-16,597.0900269,602.8300171,588,591.0599976,591.0599976,3143200,631.3890015,689.023964,573.7540389,-15.06798933,-10.93091279,34.39859119,Low
2021-12-17,591.6099854,593.25,581.7399902,586.7299805,586.7299805,4386900,626.6244995,682.3596172,570.8893818,-16.12131647,-11.96899352,33.23107156,Low
2021-12-20,586.4299927,602.8800049,584.2600098,593.7399902,593.7399902,3358400,622.3714996,674.1864845,570.5565148,-16.20365101,-12.81592502,36.9613734,Low
2021-12-21,597.539978,607.8200073,593.8599854,604.9199829,604.9199829,2319400,619.6574982,668.9763642,570.3386321,-15.19164986,-13.29106999,42.48075388,Medium
2021-12-22,603.3599854,614.8200073,602.6300049,614.2399902,614.2399902,2335700,617.6664978,664.2784477,571.0545479,-13.48217089,-13.32929017,46.67249339,Medium
2021-12-23,616.4000244,616.8800049,607.5700073,614.0900269,614.0900269,1621100,615.4565002,657.9697628,572.9432376,-12.00115543,-13.06366322,46.61362968,Medium
2021-12-27,615,615,609.25,613.1199951,613.1199951,2061500,612.8304993,648.1760108,577.4849877,-10.78143183,-12.60721694,46.20766699,Medium
2021-12-28,614.9500122,618.4099731,609.6900024,610.710022,610.710022,1882800,610.173999,636.1115121,584.236486,-9.895191176,-12.06481179,45.15547603,Medium
2021-12-29,610.710022,613.9799805,604.6799927,610.539978,610.539978,1287200,608.6059967,629.8316262,587.3803672,-9.101642133,-11.47217786,45.07747977,Medium
2021-12-30,612.9899902,620.6099854,611.2399902,612.0900269,612.0900269,1625100,608.3219971,629.1801695,587.4638247,-8.252542638,-10.82825081,45.99323712,Medium
2021-12-31,610.0100098,614.0800171,602.0499878,602.4400024,602.4400024,1995900,607.6204987,628.2674932,586.9735041,-8.263050193,-10.31521069,41.36868777,Medium
2022-01-03,605.6099854,609.9899902,590.5599976,597.3699951,597.3699951,3067500,607.3824982,628.4023471,586.3626492,-8.581561823,-9.968480917,39.14188363,Low
2022-01-04,599.9099731,600.4099731,581.5999756,591.1500244,591.1500244,4393100,606.3054993,628.362062,584.2489365,-9.229492395,-9.820683212,36.54304427,Low
2022-01-05,592,592.8400269,566.8800049,567.5200195,567.5200195,4148700,603.4024994,629.6607113,577.1442875,-11.51696554,-10.15993968,28.73688286,Low
2022-01-06,554.3400269,563.3599854,542.0100098,553.289978,553.289978,5711800,599.6629974,631.7736694,567.5523254,-14.31305789,-10.99056332,25.24022554,Low
2022-01-07,549.460022,553.4299927,538.2199707,541.0599976,541.0599976,3382900,596.1659973,637.0995924,555.2324022,-17.31622774,-12.25569621,22.68538473,Low
2022-01-10,538.4899902,543.6900024,526.3200073,539.8499756,539.8499756,4486100,592.5754974,639.8874598,545.2635351,-19.56832864,-13.71822269,22.44333192,Low
2022-01-11,536.9899902,543.9099731,530.0700073,540.8400269,540.8400269,3077800,589.3894989,641.6286703,537.1503275,-21.0308158,-15.18074131,23.16571595,Low
2022-01-12,544.2700195,544.2700195,532.0200195,537.2199707,537.2199707,3787400,586.3509979,643.3375409,529.364455,-22.22575107,-16.58974327,22.34613161,Low
2022-01-13,537.0599976,540.789978,518.2600098,519.2000122,519.2000122,4475100,582.0589996,645.664719,518.4532803,-24.34615858,-18.14102633,18.78366076,Low
2022-01-14,517.5999756,538.3699951,511.8800049,525.6900024,525.6900024,7861100,578.7904999,647.0003924,510.5806073,-25.21227738,-19.55527654,23.51311351,Low
2022-01-18,520.0800171,521.75,508.6799927,510.7999878,510.7999878,4839100,574.9940002,649.5046226,500.4833778,-26.79134853,-21.00249094,20.55556031,Low
2022-01-19,515,523.210022,510.5100098,515.8599854,515.8599854,4353500,571.1,649.5230912,492.6769088,-27.3195515,-22.26590305,24.05163513,Low
2022-01-20,517.75,526.6400146,506.9299927,508.25,508.25,12659000,566.2665009,647.7687615,484.7642402,-28.02911617,-23.41854567,22.45141707,Low
2022-01-21,400.4299927,409.1499939,379.9899902,397.5,397.5,58904300,555.4295013,663.4103016,447.4487011,-37.10038061,-26.15491266,10.99079405,Low
2022-01-24,383.9100037,387.2600098,351.4599915,387.1499939,387.1499939,32346000,544.0824997,671.9690853,416.1959141,-44.61034178,-29.84599848,10.45374032,Low
2022-01-25,379.1400146,387.7099915,365.1300049,366.4200134,366.4200134,15145800,531.7475006,677.8843424,385.6106589,-51.63950818,-34.20470042,9.456993786,Low
2022-01-26,378.269989,382.6600037,356.6199951,359.7000122,359.7000122,12684000,519.1970001,679.2337365,359.1602638,-57.09427388,-38.78261511,9.152344252,Low
2022-01-27,382.0599976,394.7999878,378.1000061,386.7000122,386.7000122,24324700,508.0050018,672.3938485,343.6161551,-58.56345757,-42.7387836,20.26629471,Low
2022-01-28,386.7600098,387,372.0799866,384.3599854,384.3599854,11966600,496.6184998,662.1949349,331.0420646,-59.23380638,-46.03778816,20.0375031,Low
2022-01-31,401.9700012,427.7000122,398.2000122,427.1400146,427.1400146,20047500,487.8535004,648.3241605,327.3828402,-55.67132741,-47.96449601,34.57841715,Low
2022-02-01,432.9599915,458.480011,425.5400085,457.1300049,457.1300049,22568100,480.8415009,633.2144252,328.4685765,-49.85341642,-48.34228009,42.47568306,Medium
2022-02-02,448.25,451.980011,426.480011,429.480011,429.480011,14346000,472.7580002,617.4510226,328.0649777,-46.93279147,-48.06038237,37.92959992,Low
2022-02-03,421.4400024,429.2600098,404.2799988,405.6000061,405.6000061,9905200,464.6619995,605.0867592,324.2372398,-46.01466358,-47.65123861,34.4957116,Low
2022-02-04,407.3099976,412.769989,396.6400146,410.1700134,410.1700134,7789800,457.5060013,593.4286411,321.5833614,-44.40638999,-47.00226889,35.69553195,Low
2022-02-07,410.1700134,412.3500061,393.5499878,402.1000061,402.1000061,8232900,450.5580017,582.6497873,318.4662161,-43.28405213,-46.25862554,34.49400951,Low
2022-02-08,398.1799927,406.6099854,395.8299866,403.5299988,403.5299988,6818500,443.7420029,570.3899266,317.0940791,-41.79738854,-45.36637814,34.91209289,Low
2022-02-09,408.6499939,412.980011,398.7900085,412.8900146,412.8900146,7738200,437.3445023,556.0159349,318.6730696,-39.40963218,-44.17502895,37.7142843,Low
2022-02-10,402.1000061,408,396.3599854,406.269989,406.269989,8452900,430.7970032,540.3673975,321.2266088,-37.61786349,-42.86359585,36.51683165,Low
2022-02-11,405.3299866,411.6099854,387.6499939,391.3099976,391.3099976,7558900,424.4025024,526.9523902,321.8526147,-36.97875214,-41.68662711,33.8975783,Low
2022-02-14,387.5899963,409.3599854,386.8900146,396.5700073,396.5700073,7202200,417.9465027,509.2933478,326.5996576,-35.63701168,-40.47670402,35.64542655,Low
2022-02-15,403.7900085,409.1600037,401.0100098,407.4599915,407.4599915,5392300,412.7795029,493.0283376,332.5306681,-33.31095404,-39.04355403,39.22815704,Low
2022-02-16,401.5299988,401.5599976,390.3800049,398.0799866,398.0799866,5277700,406.8905029,470.9403059,342.8406999,-31.8571947,-37.60628216,37.30184964,Low
2022-02-17,394.2399902,399.1099854,385.7000122,386.6700134,386.6700134,4669200,400.8115036,444.0545813,357.5684259,-31.26536179,-36.33809809,35.04735516,Low
2022-02-18,392.5299988,402.8699951,389.0499878,391.2900085,391.2900085,6801700,400.501004,443.9329654,357.0690427,-30.076828,-35.08584407,36.71521554,Low
2022-02-22,388.9500122,392.4200134,373.019989,377.3800049,377.3800049,6697500,400.0125046,444.2883172,355.736692,-29.91251461,-34.05117818,33.89328135,Low
2022-02-23,382.7200012,386,366.6600037,367.4599915,367.4599915,4614300,400.0645035,444.1763412,355.9526658,-30.23423579,-33.2877897,32.00408987,Low
2022-02-24,355.0899963,390.730011,354.7200012,390.0299988,390.0299988,7068700,401.5810028,441.7601053,361.4019003,-28.34129042,-32.29848985,40.1746484,Medium
